name_of_img,genre,species,sexe,family,1,2,3,4,8,12,14,9_11,5_13_15,6_7
Saltator_atripennis_4_F_Back_Vis_G060827.png,Saltator,saltator atripennis,F,thraupidae,83.4,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0
Vanellus_leucurus_6_F_Back_Vis_G196446.png,Vanellus,vanellus leucurus,F,charadriidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Piculus_aurulentus_3_M_Back_Vis_G190572.png,Piculus,piculus aurulentus,M,picidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcippe_morrisonia_6_F_Back_Vis_G144370.png,Alcippe,alcippe morrisonia,F,leiothrichidae,95.2,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xenospiza_baileyi_1_M_Back_Vis_G246900.png,Xenospiza,xenospiza baileyi,M,passerellidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ploceus_sakalava_3_M_Back_Vis_G161976.png,Ploceus,ploceus sakalava,M,ploceidae,23.2,66.9,0.3,0.0,0.0,0.0,9.6,0.0,0.0,0.0
Galbalcyrhynchus_leucotis_2_M_Back_Vis_G177418.png,Galbalcyrhynchus,galbalcyrhynchus leucotis,M,galbulidae,86.9,0.0,0.0,0.0,0.0,0.0,5.5,0.0,7.6,0.0
Falco_naumanni_1_M_Back_Vis_Y096015.png,Falco,falco naumanni,M,falconidae,0.0,0.0,0.0,12.9,2.3,0.0,84.8,0.0,0.0,0.1
Pitta_granatina_3_M_Back_Vis_G042731.png,Pitta,pitta granatina,M,pittidae,86.2,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0
Harpactes_wardi_3_M_Back_Vis_Y073551.png,Harpactes,harpactes wardi,M,trogonidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaetura_brachyura_1_M_Back_Vis_G193343.png,Chaetura,chaetura brachyura,M,apodidae,74.9,0.0,10.9,0.0,0.0,0.0,14.2,0.0,0.0,0.0
Patagioenas_nigrirostris_5_F_Back_Vis_G212804.png,Patagioenas,patagioenas nigrirostris,F,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pinarocorys_erythropygia_5_F_Back_Vis_G085269.png,Pinarocorys,pinarocorys erythropygia,F,alaudidae,0.0,81.2,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0
Syrigma_sibilatrix_4_F_Back_Vis_G229270.png,Syrigma,syrigma sibilatrix,F,ardeidae,0.0,42.5,0.0,23.4,0.0,0.0,25.1,0.0,8.9,0.0
Malimbus_cassini_1_M_Back_Vis_G162439.png,Malimbus,malimbus cassini,M,ploceidae,96.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0
Passerina_cyanea_4_F_Back_Vis_G084462.png,Passerina,passerina cyanea,F,cardinalidae,76.6,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melignomon_zenkeri_5_F_Back_Vis_Y076793.png,Melignomon,melignomon zenkeri,F,indicatoridae,97.3,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0
Eucometis_penicillata_6_F_Back_Vis_G065896.png,Eucometis,eucometis penicillata,F,thraupidae,77.6,0.0,10.3,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Daphoenositta_chrysoptera_1_M_Back_Vis_G171359.png,Daphoenositta,daphoenositta chrysoptera,M,neosittidae,88.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alophoixus_finschii_3_M_Back_Vis_G100054.png,Alophoixus,alophoixus finschii,M,pycnonotidae,96.2,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0
Apalis_jacksoni_2_M_Back_Vis_G149869.png,Apalis,apalis jacksoni,M,cisticolidae,84.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0
Polioptila_nigriceps_1_M_Back_Vis_G037765.png,Polioptila,polioptila nigriceps,M,polioptilidae,43.1,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charmosyna_placentis_4_F_Back_Vis_G113968.png,Charmosyna,charmosyna placentis,F,psittacidae,85.0,0.2,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Sericornis_nouhuysi_5_F_Back_Vis_G125747.png,Sericornis,sericornis nouhuysi,F,acanthizidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Diglossa_gloriosa_4_F_Back_Vis_G071291.png,Diglossa,diglossa gloriosa,F,thraupidae,48.3,0.0,27.4,0.0,0.0,0.0,24.3,0.0,0.0,0.0
Baeolophus_atricristatus_3_M_Back_Vis_G092060.png,Baeolophus,baeolophus atricristatus,M,paridae,50.7,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spindalis_zena_6_F_Back_Vis_G066690.png,Spindalis,spindalis zena,F,spindalidae,68.1,0.0,17.4,0.0,0.0,0.0,14.4,0.0,0.0,0.0
Myzornis_pyrrhoura_1_M_Back_Vis_G145174.png,Myzornis,myzornis pyrrhoura,M,paradoxornithidae,78.3,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macronous_kelleyi_1_M_Back_Vis_G141949.png,Macronous,macronous kelleyi,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porphyrolaema_porphyrolaema_1_M_Back_Vis_G040056.png,Porphyrolaema,porphyrolaema porphyrolaema,M,cotingidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aimophila_stolzmanni_1_M_Back_Vis_G075947.png,Aimophila,aimophila stolzmanni,M,passerellidae,16.0,0.0,82.1,0.0,0.0,0.0,0.0,0.0,1.8,0.0
Bubalornis_niger_6_F_Back_Vis_G160493.png,Bubalornis,bubalornis niger,F,ploceidae,0.0,92.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synallaxis_frontalis_1_M_Back_Vis_G102452.png,Synallaxis,synallaxis frontalis,M,furnariidae,27.7,46.0,6.6,0.0,0.0,0.0,19.8,0.0,0.0,0.0
Grallaricula_flavirostris_2_F_Back_Vis_G176531.png,Grallaricula,grallaricula flavirostris,F,grallariidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penelopides_exarhatus_2_F_Back_Vis_G246182.png,Penelopides,penelopides exarhatus,F,bucerotidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phylloscopus_coronatus_1_M_Back_Vis_G118838.png,Phylloscopus,phylloscopus coronatus,M,phylloscopidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todiramphus_diops_6_F_Back_Vis_G180116.png,Todiramphus,todiramphus diops,F,alcedinidae,72.5,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0
Turnix_worcesteri_1_M_Back_Vis_G216125.png,Turnix,turnix worcesteri,M,turnicidae,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Phacellodomus_rufifrons_3_U_Back_Vis_G103815.png,Phacellodomus,phacellodomus rufifrons,U,furnariidae,22.1,54.0,2.9,0.0,0.0,0.0,21.0,0.0,0.0,0.0
Triclaria_malachitacea_1_M_Back_Vis_Y051594.png,Triclaria,triclaria malachitacea,M,psittacidae,86.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0
Aulacorhynchus_sulcatus_4_F_Back_Vis_Y071491.png,Aulacorhynchus,aulacorhynchus sulcatus,F,ramphastidae,95.1,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0
Ptilinopus_hyogastrus_1_M_Back_Vis_G213817.png,Ptilinopus,ptilinopus hyogastrus,M,columbidae,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
Zosterops_tenuirostris_1_M_Back_Vis_G170795.png,Zosterops,zosterops tenuirostris,M,zosteropidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lanius_sphenocercus_6_F_Back_Vis_Y059163.png,Lanius,lanius sphenocercus,F,laniidae,0.0,0.0,6.7,36.6,3.4,0.0,53.3,0.0,0.0,0.0
Pellorneum_fuscocapillus_1_M_Back_Vis_G139899.png,Pellorneum,pellorneum fuscocapillus,M,pellorneidae,58.7,0.0,2.3,0.0,0.0,0.0,39.0,0.0,0.0,0.0
Trochocercus_cyanomelas_3_M_Back_Vis_Y064365.png,Trochocercus,trochocercus cyanomelas,M,monarchidae,87.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nectarinia_reichenowi_4_F_Back_Vis_G166425.png,Nectarinia,nectarinia reichenowi,F,nectariniidae,24.5,0.0,22.5,4.5,0.0,0.0,48.5,0.0,0.0,0.0
Eulacestoma_nigropectus_1_M_Back_Vis_G168019.png,Eulacestoma,eulacestoma nigropectus,M,eulacestomatidae,98.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Cacomantis_castaneiventris_4_F_Back_Vis_G205404.png,Cacomantis,cacomantis castaneiventris,F,cuculidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megascops_cooperi_3_F_Back_Vis_Y091050.png,Megascops,megascops cooperi,F,strigidae,43.3,0.0,0.0,0.0,0.0,0.0,56.7,0.0,0.0,0.0
Larus_argentatus_4_F_Back_Vis_Y095505.png,Larus,larus argentatus,F,laridae,0.0,0.0,0.0,0.0,0.0,4.1,67.8,15.1,13.0,0.0
Cosmopsarus_regius_6_F_Back_Vis_G137912.png,Cosmopsarus,cosmopsarus regius,F,sturnidae,0.0,96.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pycnonotus_xanthopygos_1_M_Back_Vis_G097625.png,Pycnonotus,pycnonotus xanthopygos,M,pycnonotidae,0.9,0.0,7.1,0.0,0.0,0.0,86.0,0.0,5.9,0.0
Pterocles_burchelli_5_F_Back_Vis_G203024.png,Pterocles,pterocles burchelli,F,pteroclidae,0.0,58.8,27.8,12.7,0.0,0.0,0.0,0.0,0.7,0.0
Leptoptilos_crumeniferus_3_M_Back_Vis_Y099809.png,Leptoptilos,leptoptilos crumeniferus,M,ciconiidae,0.0,66.0,0.0,3.8,0.0,0.0,20.2,0.0,10.1,0.0
Myiophobus_fasciatus_3_M_Back_Vis_G048284.png,Myiophobus,myiophobus fasciatus,M,tyrannidae,34.6,31.0,8.9,0.0,0.0,0.0,25.6,0.0,0.0,0.0
Poicephalus_rueppellii_1_M_Back_Vis_G115364.png,Poicephalus,poicephalus rueppellii,M,psittacidae,0.2,83.7,0.0,15.0,0.0,0.0,0.0,0.0,1.2,0.0
Niltava_sumatrana_6_F_Back_Vis_G130411.png,Niltava,niltava sumatrana,F,muscicapidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abroscopus_schisticeps_6_F_Back_Vis_G122267.png,Abroscopus,abroscopus schisticeps,F,scotocercidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyanerpes_cyaneus_1_M_Back_Vis_G070933.png,Cyanerpes,cyanerpes cyaneus,M,thraupidae,68.3,4.1,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0
Cinnyricinclus_leucogaster_5_F_Back_Vis_G136342.png,Cinnyricinclus,cinnyricinclus leucogaster,F,sturnidae,10.9,66.4,7.6,0.0,0.0,0.0,12.7,0.0,2.3,0.0
Carpodacus_rhodochlamys_3_M_Back_Vis_G095477.png,Carpodacus,carpodacus rhodochlamys,M,fringillidae,0.0,0.0,14.8,77.2,0.0,0.0,8.0,0.0,0.0,0.0
Grus_paradisea_3_U_Back_Vis_Y100309.png,Grus,grus paradisea,U,gruidae,0.0,0.0,0.0,63.0,0.0,0.4,34.6,0.0,1.9,0.0
Dicaeum_chrysorrheum_2_M_Back_Vis_G168553.png,Dicaeum,dicaeum chrysorrheum,M,dicaeidae,84.1,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0
Trogon_massena_4_F_Back_Vis_Y072716.png,Trogon,trogon massena,F,trogonidae,84.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Parus_afer_5_F_Back_Vis_G091521.png,Parus,parus afer,F,paridae,0.0,0.0,69.4,0.0,0.0,0.0,26.0,0.0,3.6,1.0
Estrilda_caerulescens_3_M_Back_Vis_G156478.png,Estrilda,estrilda caerulescens,M,estrildidae,0.0,69.6,0.1,0.0,0.0,0.0,30.3,0.0,0.0,0.0
Strix_virgata_4_F_Back_Vis_Y093548.png,Strix,strix virgata,F,strigidae,71.6,0.0,8.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0
Athene_brama_6_F_Back_Vis_Y091924.png,Athene,athene brama,F,strigidae,0.0,0.0,0.0,0.0,0.9,0.0,99.1,0.0,0.0,0.0
Muscisaxicola_frontalis_3_M_Back_Vis_G050715.png,Muscisaxicola,muscisaxicola frontalis,M,tyrannidae,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Stactolaema_leucotis_5_F_Back_Vis_G185570.png,Stactolaema,stactolaema leucotis,F,lybiidae,70.9,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0
Remiz_pendulinus_5_F_Back_Vis_G037978.png,Remiz,remiz pendulinus,F,remizidae,8.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,64.7,0.0
Anthreptes_longuemarei_3_M_Back_Vis_G163880.png,Anthreptes,anthreptes longuemarei,M,nectariniidae,35.4,63.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
Tachyphonus_surinamus_5_F_Back_Vis_G066166.png,Tachyphonus,tachyphonus surinamus,F,thraupidae,96.2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporophila_telasco_1_M_Back_Vis_G083468.png,Sporophila,sporophila telasco,M,thraupidae,0.0,0.0,47.4,12.0,0.0,0.0,32.9,0.0,7.7,0.0
Estrilda_quartinia_2_M_Back_Vis_G156556.png,Estrilda,estrilda quartinia,M,estrildidae,0.0,0.0,93.2,6.8,0.0,0.0,0.0,0.0,0.0,0.0
Andigena_laminirostris_4_F_Back_Vis_Y072277.png,Andigena,andigena laminirostris,F,ramphastidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Columba_palumboides_2_M_Back_Vis_G211385.png,Columba,columba palumboides,M,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohoua_ochrocephala_6_F_Back_Vis_G126867.png,Mohoua,mohoua ochrocephala,F,mohouidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ficedula_hypoleuca_5_F_Back_Vis_G111252.png,Ficedula,ficedula hypoleuca,F,muscicapidae,31.3,0.0,0.0,0.0,0.0,0.0,68.7,0.0,0.0,0.0
Dacelo_novaeguineae_5_F_Back_Vis_Y071863.png,Dacelo,dacelo novaeguineae,F,alcedinidae,63.0,0.0,0.0,0.0,0.0,0.0,34.4,0.0,2.6,0.0
Chalcopsitta_sintillata_4_F_Back_Vis_G112419.png,Chalcopsitta,chalcopsitta sintillata,F,psittacidae,84.6,0.7,0.0,0.0,0.0,0.0,11.9,0.0,2.8,0.0
Ptilinopus_regina_6_F_Back_Vis_G213399.png,Ptilinopus,ptilinopus regina,F,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramphocelus_flammigerus_2_M_Back_Vis_G066630.png,Ramphocelus,ramphocelus flammigerus,M,thraupidae,65.8,0.0,17.3,0.0,0.0,0.0,16.9,0.0,0.0,0.0
Basileuterus_leucophrys_3_M_Back_Vis_G234381.png,Basileuterus,basileuterus leucophrys,M,parulidae,92.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
Carpornis_cucullata_5_F_Back_Vis_G039355.png,Carpornis,carpornis cucullata,F,cotingidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phylidonyris_melanops_4_F_Back_Vis_Y069911.png,Phylidonyris,phylidonyris melanops,F,meliphagidae,0.0,0.4,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pytilia_melba_3_M_Back_Vis_G155454.png,Pytilia,pytilia melba,M,estrildidae,0.0,88.3,9.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Streptopelia_decipiens_1_M_Back_Vis_Y087239.png,Streptopelia,streptopelia decipiens,M,columbidae,0.0,70.9,2.6,0.0,0.0,0.0,19.9,0.0,6.6,0.0
Mystacornis_crossleyi_2_M_Back_Vis_G159931.png,Mystacornis,mystacornis crossleyi,M,vangidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dendrocopos_obsoletus_1_M_Back_Vis_Y074242.png,Dendrocopos,dendrocopos obsoletus,M,picidae,11.2,73.4,2.5,0.7,0.0,0.0,12.2,0.0,0.0,0.0
Strix_varia_1_M_Back_Vis_Y093103.png,Strix,strix varia,M,strigidae,74.9,0.0,0.0,0.0,0.0,0.0,21.3,0.0,3.8,0.0
Francolinus_finschi_1_M_Back_Vis_G245561.png,Francolinus,francolinus finschi,M,phasianidae,12.1,73.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Saxicola_macrorhynchus_4_F_Back_Vis_G134014.png,Saxicola,saxicola macrorhynchus,F,muscicapidae,0.0,0.0,6.0,14.1,79.9,0.0,0.0,0.0,0.0,0.0
Laniocera_hypopyrra_3_M_Back_Vis_G037404.png,Laniocera,laniocera hypopyrra,M,tityridae,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerygone_inornata_1_M_Back_Vis_G126540.png,Gerygone,gerygone inornata,M,acanthizidae,50.0,39.2,1.4,0.0,0.0,0.0,9.4,0.0,0.0,0.0
Aratinga_leucophthalma_2_M_Back_Vis_G117237.png,Aratinga,aratinga leucophthalma,M,psittacidae,40.4,25.3,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0
Lepidocolaptes_angustirostris_1_M_Back_Vis_G059424.png,Lepidocolaptes,lepidocolaptes angustirostris,M,furnariidae,23.6,53.1,6.2,0.0,0.0,0.0,17.1,0.0,0.0,0.0
Pseudocolopteryx_flaviventris_5_F_Back_Vis_G047237.png,Pseudocolopteryx,pseudocolopteryx flaviventris,F,tyrannidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Ficedula_superciliaris_5_F_Back_Vis_G111342.png,Ficedula,ficedula superciliaris,F,muscicapidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deltarhynchus_flammulatus_1_U_Back_Vis_G052297.png,Deltarhynchus,deltarhynchus flammulatus,U,tyrannidae,67.8,17.5,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0
Strix_rufipes_2_M_Back_Vis_Y093506.png,Strix,strix rufipes,M,strigidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prinia_atrogularis_2_M_Back_Vis_G148777.png,Prinia,prinia atrogularis,M,cisticolidae,83.2,0.0,3.6,0.0,0.0,0.0,13.1,0.0,0.0,0.0
Recurvirostra_avosetta_5_F_Back_Vis_Y098682.png,Recurvirostra,recurvirostra avosetta,F,recurvirostridae,0.0,0.0,0.0,22.3,0.0,5.8,0.0,0.0,71.9,0.0
Hylacola_cauta_1_M_Back_Vis_G126018.png,Hylacola,hylacola cauta,M,acanthizidae,0.0,0.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todirostrum_cinereum_2_M_Back_Vis_G045184.png,Todirostrum,todirostrum cinereum,M,tyrannidae,35.0,14.6,14.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0
Charadrius_collaris_3_M_Back_Vis_G195162.png,Charadrius,charadrius collaris,M,charadriidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,85.4,0.0
Lepidocolaptes_affinis_6_F_Back_Vis_G059472.png,Lepidocolaptes,lepidocolaptes affinis,F,furnariidae,91.6,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0
Pycnonotus_squamatus_6_F_Back_Vis_G097367.png,Pycnonotus,pycnonotus squamatus,F,pycnonotidae,92.9,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
Phaethornis_guy_3_M_Back_Vis_G197635.png,Phaethornis,phaethornis guy,M,trochilidae,72.4,0.0,11.6,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Celeus_castaneus_4_F_Back_Vis_G190950.png,Celeus,celeus castaneus,F,picidae,86.9,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0
Phrygilus_erythronotus_5_F_Back_Vis_G078095.png,Phrygilus,phrygilus erythronotus,F,thraupidae,0.0,0.0,0.0,67.3,0.0,0.0,0.0,0.0,0.0,32.7
Pomatorhinus_ruficollis_1_M_Back_Vis_G120643.png,Pomatorhinus,pomatorhinus ruficollis,M,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriolus_sagittatus_2_M_Back_Vis_Y060020.png,Oriolus,oriolus sagittatus,M,oriolidae,68.8,8.1,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0
Atthis_ellioti_6_F_Back_Vis_Y084287.png,Atthis,atthis ellioti,F,trochilidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francolinus_leucoscepus_2_F_Back_Vis_G247436.png,Francolinus,francolinus leucoscepus,F,phasianidae,0.0,73.6,10.8,0.0,0.0,0.0,15.7,0.0,0.0,0.0
Monticola_rupestris_3_M_Back_Vis_G127568.png,Monticola,monticola rupestris,M,muscicapidae,0.0,0.0,11.7,77.5,0.0,0.0,10.8,0.0,0.0,0.0
Eurypyga_helias_3_M_Back_Vis_G215175.png,Eurypyga,eurypyga helias,M,eurypygidae,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
Carduelis_atriceps_3_M_Back_Vis_G093858.png,Carduelis,carduelis atriceps,M,fringillidae,61.3,0.0,24.2,0.0,0.0,0.0,14.6,0.0,0.0,0.0
Calcarius_lapponicus_6_F_Back_Vis_G074473.png,Calcarius,calcarius lapponicus,F,calcariidae,0.0,0.0,0.0,80.4,0.0,0.0,0.0,0.0,19.6,0.0
Icterus_nigrogularis_2_M_Back_Vis_G055336.png,Icterus,icterus nigrogularis,M,icteridae,14.7,46.8,9.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0
Chiroxiphia_lanceolata_1_M_Back_Vis_G041644.png,Chiroxiphia,chiroxiphia lanceolata,M,pipridae,83.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmetothylacus_tenellus_1_M_Back_Vis_G088657.png,Tmetothylacus,tmetothylacus tenellus,M,motacillidae,0.0,98.3,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Camaroptera_undosa_6_F_Back_Vis_G150546.png,Camaroptera,camaroptera undosa,F,cisticolidae,0.0,77.6,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lonchura_cucullata_3_M_Back_Vis_G158027.png,Lonchura,lonchura cucullata,M,estrildidae,25.9,0.0,12.3,3.5,0.0,0.0,52.9,0.0,5.4,0.0
Jacamerops_aureus_2_M_Back_Vis_G177939.png,Jacamerops,jacamerops aureus,M,galbulidae,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0
Calorhamphus_fuliginosus_3_M_Back_Vis_G185413.png,Calorhamphus,calorhamphus fuliginosus,M,megalaimidae,87.3,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0
Porzana_atra_1_M_Back_Vis_G203563.png,Porzana,porzana atra,M,rallidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydropsalis_climacocerca_5_F_Back_Vis_G210585.png,Hydropsalis,hydropsalis climacocerca,F,caprimulgidae,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,74.5,0.0
Sclerurus_caudacutus_4_F_Back_Vis_G105129.png,Sclerurus,sclerurus caudacutus,F,furnariidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passer_iagoensis_6_F_Back_Vis_G153690.png,Passer,passer iagoensis,F,passeridae,0.0,0.0,37.6,29.5,0.0,0.0,32.9,0.0,0.0,0.0
Picumnus_squamulatus_5_F_Back_Vis_G187544.png,Picumnus,picumnus squamulatus,F,picidae,55.0,0.0,0.0,17.5,0.0,0.0,27.5,0.0,0.0,0.0
Scolopax_minor_5_F_Back_Vis_Y078253.png,Scolopax,scolopax minor,F,scolopacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
