name_of_img,genre,species,sexe,family,1,2,3,4,8,12,14,9_11,5_13_15,6_7
Malimbus_cassini_1_M_Back_Vis_G162439.png,Malimbus,malimbus cassini,M,ploceidae,96.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0
Passerina_cyanea_4_F_Back_Vis_G084462.png,Passerina,passerina cyanea,F,cardinalidae,76.6,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carpodacus_mexicanus_4_F_Back_Vis_G095114.png,Carpodacus,carpodacus mexicanus,F,fringillidae,0.0,0.0,32.4,9.5,0.0,0.0,58.1,0.0,0.0,0.0
Eucometis_penicillata_6_F_Back_Vis_G065896.png,Eucometis,eucometis penicillata,F,thraupidae,77.6,0.0,10.3,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Daphoenositta_chrysoptera_1_M_Back_Vis_G171359.png,Daphoenositta,daphoenositta chrysoptera,M,neosittidae,88.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alophoixus_finschii_3_M_Back_Vis_G100054.png,Alophoixus,alophoixus finschii,M,pycnonotidae,96.2,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0
Thripadectes_flammulatus_3_M_Back_Vis_G104907.png,Thripadectes,thripadectes flammulatus,M,furnariidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apalis_jacksoni_2_M_Back_Vis_G149869.png,Apalis,apalis jacksoni,M,cisticolidae,84.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0
Columba_elphinstonii_4_F_Back_Vis_G211301.png,Columba,columba elphinstonii,F,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charmosyna_placentis_4_F_Back_Vis_G113968.png,Charmosyna,charmosyna placentis,F,psittacidae,85.0,0.2,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Sericornis_nouhuysi_5_F_Back_Vis_G125747.png,Sericornis,sericornis nouhuysi,F,acanthizidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Diglossa_gloriosa_4_F_Back_Vis_G071291.png,Diglossa,diglossa gloriosa,F,thraupidae,48.3,0.0,27.4,0.0,0.0,0.0,24.3,0.0,0.0,0.0
Campylorhamphus_falcularius_2_M_Back_Vis_G059556.png,Campylorhamphus,campylorhamphus falcularius,M,furnariidae,89.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psophocichla_litsitsirupa_3_M_Back_Vis_G182775.png,Psophocichla,psophocichla litsitsirupa,M,turdidae,8.0,0.0,42.2,22.9,0.0,0.0,26.9,0.0,0.0,0.0
Baeolophus_atricristatus_3_M_Back_Vis_G092060.png,Baeolophus,baeolophus atricristatus,M,paridae,50.7,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spindalis_zena_6_F_Back_Vis_G066690.png,Spindalis,spindalis zena,F,spindalidae,68.1,0.0,17.4,0.0,0.0,0.0,14.4,0.0,0.0,0.0
Tiaris_bicolor_5_F_Back_Vis_G083796.png,Tiaris,tiaris bicolor,F,thraupidae,31.8,0.0,23.9,1.7,0.0,0.0,42.6,0.0,0.0,0.0
Macronous_kelleyi_1_M_Back_Vis_G141949.png,Macronous,macronous kelleyi,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porphyrolaema_porphyrolaema_1_M_Back_Vis_G040056.png,Porphyrolaema,porphyrolaema porphyrolaema,M,cotingidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scolopax_rusticola_6_F_Back_Vis_Y078199.png,Scolopax,scolopax rusticola,F,scolopacidae,25.1,0.0,12.1,0.0,0.0,0.0,62.8,0.0,0.0,0.0
Aimophila_stolzmanni_1_M_Back_Vis_G075947.png,Aimophila,aimophila stolzmanni,M,passerellidae,16.0,0.0,82.1,0.0,0.0,0.0,0.0,0.0,1.8,0.0
Bubalornis_niger_6_F_Back_Vis_G160493.png,Bubalornis,bubalornis niger,F,ploceidae,0.0,92.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catharus_gracilirostris_1_M_Back_Vis_G182318.png,Catharus,catharus gracilirostris,M,turdidae,72.7,0.0,15.5,0.0,0.0,0.0,11.8,0.0,0.0,0.0
Synallaxis_frontalis_1_M_Back_Vis_G102452.png,Synallaxis,synallaxis frontalis,M,furnariidae,27.7,46.0,6.6,0.0,0.0,0.0,19.8,0.0,0.0,0.0
Ploceus_taeniopterus_5_F_Back_Vis_G161335.png,Ploceus,ploceus taeniopterus,F,ploceidae,0.0,40.2,0.0,0.1,0.0,0.0,0.0,0.0,59.7,0.0
Phalacrocorax_chalconotus_2_F_Back_Vis_G227580.png,Phalacrocorax,phalacrocorax chalconotus,F,phalacrocoracidae,0.0,0.0,0.0,0.0,0.0,0.7,0.0,99.3,0.0,0.0
Turnix_worcesteri_1_M_Back_Vis_G216125.png,Turnix,turnix worcesteri,M,turnicidae,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Phacellodomus_rufifrons_3_U_Back_Vis_G103815.png,Phacellodomus,phacellodomus rufifrons,U,furnariidae,22.1,54.0,2.9,0.0,0.0,0.0,21.0,0.0,0.0,0.0
Triclaria_malachitacea_1_M_Back_Vis_Y051594.png,Triclaria,triclaria malachitacea,M,psittacidae,86.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0
Nectarinia_balfouri_5_F_Back_Vis_G164754.png,Nectarinia,nectarinia balfouri,F,nectariniidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aulacorhynchus_sulcatus_4_F_Back_Vis_Y071491.png,Aulacorhynchus,aulacorhynchus sulcatus,F,ramphastidae,95.1,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0
Ptilinopus_hyogastrus_1_M_Back_Vis_G213817.png,Ptilinopus,ptilinopus hyogastrus,M,columbidae,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
Lybius_rubrifacies_4_F_Back_Vis_G186423.png,Lybius,lybius rubrifacies,F,lybiidae,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lanius_sphenocercus_6_F_Back_Vis_Y059163.png,Lanius,lanius sphenocercus,F,laniidae,0.0,0.0,6.7,36.6,3.4,0.0,53.3,0.0,0.0,0.0
Meliphaga_gracilis_6_F_Back_Vis_Y067795.png,Meliphaga,meliphaga gracilis,F,meliphagidae,86.3,11.7,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0
Nectarinia_reichenowi_4_F_Back_Vis_G166425.png,Nectarinia,nectarinia reichenowi,F,nectariniidae,24.5,0.0,22.5,4.5,0.0,0.0,48.5,0.0,0.0,0.0
Picus_vittatus_2_M_Back_Vis_G191154.png,Picus,picus vittatus,M,picidae,65.8,0.0,6.8,0.0,0.0,0.0,27.4,0.0,0.0,0.0
Cacomantis_castaneiventris_4_F_Back_Vis_G205404.png,Cacomantis,cacomantis castaneiventris,F,cuculidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trogon_bairdii_1_M_Back_Vis_Y072801.png,Trogon,trogon bairdii,M,trogonidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larus_argentatus_4_F_Back_Vis_Y095505.png,Larus,larus argentatus,F,laridae,0.0,0.0,0.0,0.0,0.0,4.1,67.8,15.1,13.0,0.0
Cosmopsarus_regius_6_F_Back_Vis_G137912.png,Cosmopsarus,cosmopsarus regius,F,sturnidae,0.0,96.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piranga_olivacea_2_M_Back_Vis_G060018.png,Piranga,piranga olivacea,M,cardinalidae,86.1,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0
Pycnonotus_xanthopygos_1_M_Back_Vis_G097625.png,Pycnonotus,pycnonotus xanthopygos,M,pycnonotidae,0.9,0.0,7.1,0.0,0.0,0.0,86.0,0.0,5.9,0.0
Myiophobus_fasciatus_3_M_Back_Vis_G048284.png,Myiophobus,myiophobus fasciatus,M,tyrannidae,34.6,31.0,8.9,0.0,0.0,0.0,25.6,0.0,0.0,0.0
Picus_squamatus_1_M_Back_Vis_G191958.png,Picus,picus squamatus,M,picidae,53.5,0.0,13.9,0.0,0.0,0.0,32.5,0.0,0.0,0.0
Poicephalus_rueppellii_1_M_Back_Vis_G115364.png,Poicephalus,poicephalus rueppellii,M,psittacidae,0.2,83.7,0.0,15.0,0.0,0.0,0.0,0.0,1.2,0.0
Tachycineta_leucorrhoa_2_M_Back_Vis_G078873.png,Tachycineta,tachycineta leucorrhoa,M,hirundinidae,9.4,33.0,0.0,20.2,0.0,0.1,25.2,0.0,11.9,0.0
Niltava_sumatrana_6_F_Back_Vis_G130411.png,Niltava,niltava sumatrana,F,muscicapidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangsia_edwardsi_1_M_Back_Vis_G067047.png,Bangsia,bangsia edwardsi,M,thraupidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collocalia_mearnsi_4_F_Back_Vis_G192448.png,Collocalia,collocalia mearnsi,F,apodidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyanerpes_cyaneus_1_M_Back_Vis_G070933.png,Cyanerpes,cyanerpes cyaneus,M,thraupidae,68.3,4.1,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0
Cinnyricinclus_leucogaster_5_F_Back_Vis_G136342.png,Cinnyricinclus,cinnyricinclus leucogaster,F,sturnidae,10.9,66.4,7.6,0.0,0.0,0.0,12.7,0.0,2.3,0.0
Carpodacus_rhodochlamys_3_M_Back_Vis_G095477.png,Carpodacus,carpodacus rhodochlamys,M,fringillidae,0.0,0.0,14.8,77.2,0.0,0.0,8.0,0.0,0.0,0.0
Bombycilla_cedrorum_6_F_Back_Vis_G072871.png,Bombycilla,bombycilla cedrorum,F,bombycillidae,64.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,6.1,0.0
Trogon_massena_4_F_Back_Vis_Y072716.png,Trogon,trogon massena,F,trogonidae,84.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Parus_afer_5_F_Back_Vis_G091521.png,Parus,parus afer,F,paridae,0.0,0.0,69.4,0.0,0.0,0.0,26.0,0.0,3.6,1.0
Synallaxis_erythrothorax_2_F_Back_Vis_G102911.png,Synallaxis,synallaxis erythrothorax,F,furnariidae,69.2,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0
Muscisaxicola_frontalis_3_M_Back_Vis_G050715.png,Muscisaxicola,muscisaxicola frontalis,M,tyrannidae,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuculus_pallidus_6_F_Back_Vis_G204642.png,Cuculus,cuculus pallidus,F,cuculidae,42.1,0.0,26.8,0.0,0.0,0.0,31.2,0.0,0.0,0.0
Stactolaema_leucotis_5_F_Back_Vis_G185570.png,Stactolaema,stactolaema leucotis,F,lybiidae,70.9,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0
Anthreptes_longuemarei_3_M_Back_Vis_G163880.png,Anthreptes,anthreptes longuemarei,M,nectariniidae,35.4,63.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
Aphelocoma_unicolor_3_M_Back_Vis_Y052805.png,Aphelocoma,aphelocoma unicolor,M,corvidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apalis_argentea_4_F_Back_Vis_G150852.png,Apalis,apalis argentea,F,cisticolidae,90.3,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0
Tachyphonus_surinamus_5_F_Back_Vis_G066166.png,Tachyphonus,tachyphonus surinamus,F,thraupidae,96.2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporophila_telasco_1_M_Back_Vis_G083468.png,Sporophila,sporophila telasco,M,thraupidae,0.0,0.0,47.4,12.0,0.0,0.0,32.9,0.0,7.7,0.0
Prionops_scopifrons_3_M_Back_Vis_Y063918.png,Prionops,prionops scopifrons,M,vangidae,78.3,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andigena_laminirostris_4_F_Back_Vis_Y072277.png,Andigena,andigena laminirostris,F,ramphastidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Columba_palumboides_2_M_Back_Vis_G211385.png,Columba,columba palumboides,M,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pericrocotus_cantonensis_3_M_Back_Vis_Y061413.png,Pericrocotus,pericrocotus cantonensis,M,campephagidae,72.1,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ficedula_hypoleuca_5_F_Back_Vis_G111252.png,Ficedula,ficedula hypoleuca,F,muscicapidae,31.3,0.0,0.0,0.0,0.0,0.0,68.7,0.0,0.0,0.0
Chalcopsitta_sintillata_4_F_Back_Vis_G112419.png,Chalcopsitta,chalcopsitta sintillata,F,psittacidae,84.6,0.7,0.0,0.0,0.0,0.0,11.9,0.0,2.8,0.0
Ptilinopus_regina_6_F_Back_Vis_G213399.png,Ptilinopus,ptilinopus regina,F,columbidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramphocelus_flammigerus_2_M_Back_Vis_G066630.png,Ramphocelus,ramphocelus flammigerus,M,thraupidae,65.8,0.0,17.3,0.0,0.0,0.0,16.9,0.0,0.0,0.0
Saxicola_rubetra_6_F_Back_Vis_G133990.png,Saxicola,saxicola rubetra,F,muscicapidae,9.6,0.0,12.7,8.4,0.0,0.0,69.3,0.0,0.0,0.0
Oryzoborus_angolensis_2_M_Back_Vis_G083564.png,Oryzoborus,oryzoborus angolensis,M,thraupidae,75.9,0.0,10.3,0.0,0.0,0.0,13.8,0.0,0.0,0.0
Carpornis_cucullata_5_F_Back_Vis_G039355.png,Carpornis,carpornis cucullata,F,cotingidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phylidonyris_melanops_4_F_Back_Vis_Y069911.png,Phylidonyris,phylidonyris melanops,F,meliphagidae,0.0,0.4,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyclarhis_gujanensis_4_F_Back_Vis_G053587.png,Cyclarhis,cyclarhis gujanensis,F,vireonidae,44.3,26.7,7.4,0.0,0.0,0.0,21.6,0.0,0.0,0.0
Streptopelia_decipiens_1_M_Back_Vis_Y087239.png,Streptopelia,streptopelia decipiens,M,columbidae,0.0,70.9,2.6,0.0,0.0,0.0,19.9,0.0,6.6,0.0
Cisticola_troglodytes_6_F_Back_Vis_G148173.png,Cisticola,cisticola troglodytes,F,cisticolidae,2.7,93.7,2.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0
Chalcostigma_stanleyi_1_M_Back_Vis_Y083055.png,Chalcostigma,chalcostigma stanleyi,M,trochilidae,4.2,0.0,4.5,91.3,0.0,0.0,0.0,0.0,0.0,0.0
Neomorphus_geoffroyi_2_U_Back_Vis_G208662.png,Neomorphus,neomorphus geoffroyi,U,cuculidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mystacornis_crossleyi_2_M_Back_Vis_G159931.png,Mystacornis,mystacornis crossleyi,M,vangidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dendrocopos_obsoletus_1_M_Back_Vis_Y074242.png,Dendrocopos,dendrocopos obsoletus,M,picidae,11.2,73.4,2.5,0.7,0.0,0.0,12.2,0.0,0.0,0.0
Francolinus_finschi_1_M_Back_Vis_G245561.png,Francolinus,francolinus finschi,M,phasianidae,12.1,73.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Saxicola_macrorhynchus_4_F_Back_Vis_G134014.png,Saxicola,saxicola macrorhynchus,F,muscicapidae,0.0,0.0,6.0,14.1,79.9,0.0,0.0,0.0,0.0,0.0
Laniocera_hypopyrra_3_M_Back_Vis_G037404.png,Laniocera,laniocera hypopyrra,M,tityridae,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerygone_inornata_1_M_Back_Vis_G126540.png,Gerygone,gerygone inornata,M,acanthizidae,50.0,39.2,1.4,0.0,0.0,0.0,9.4,0.0,0.0,0.0
Aratinga_leucophthalma_2_M_Back_Vis_G117237.png,Aratinga,aratinga leucophthalma,M,psittacidae,40.4,25.3,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0
Lamprotornis_nitens_4_F_Back_Vis_G110649.png,Lamprotornis,lamprotornis nitens,F,sturnidae,0.0,59.8,12.0,15.8,0.0,0.0,11.1,0.0,1.4,0.0
Pycnonotus_luteolus_5_F_Back_Vis_G098058.png,Pycnonotus,pycnonotus luteolus,F,pycnonotidae,26.6,0.0,3.8,0.0,0.0,0.0,69.6,0.0,0.0,0.0
Lepidocolaptes_angustirostris_1_M_Back_Vis_G059424.png,Lepidocolaptes,lepidocolaptes angustirostris,M,furnariidae,23.6,53.1,6.2,0.0,0.0,0.0,17.1,0.0,0.0,0.0
Pseudocolopteryx_flaviventris_5_F_Back_Vis_G047237.png,Pseudocolopteryx,pseudocolopteryx flaviventris,F,tyrannidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Ficedula_superciliaris_5_F_Back_Vis_G111342.png,Ficedula,ficedula superciliaris,F,muscicapidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deltarhynchus_flammulatus_1_U_Back_Vis_G052297.png,Deltarhynchus,deltarhynchus flammulatus,U,tyrannidae,67.8,17.5,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0
Prinia_atrogularis_2_M_Back_Vis_G148777.png,Prinia,prinia atrogularis,M,cisticolidae,83.2,0.0,3.6,0.0,0.0,0.0,13.1,0.0,0.0,0.0
Cissa_chinensis_3_M_Back_Vis_Y053355.png,Cissa,cissa chinensis,M,corvidae,97.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
Thaumastura_cora_3_M_Back_Vis_Y083709.png,Thaumastura,thaumastura cora,M,trochilidae,0.0,0.0,70.7,0.0,0.0,0.0,29.3,0.0,0.0,0.0
Rhodospingus_cruentus_5_F_Back_Vis_G077852.png,Rhodospingus,rhodospingus cruentus,F,thraupidae,78.9,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hylacola_cauta_1_M_Back_Vis_G126018.png,Hylacola,hylacola cauta,M,acanthizidae,0.0,0.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todirostrum_cinereum_2_M_Back_Vis_G045184.png,Todirostrum,todirostrum cinereum,M,tyrannidae,35.0,14.6,14.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0
Cichladusa_ruficauda_6_F_Back_Vis_G132389.png,Cichladusa,cichladusa ruficauda,F,muscicapidae,9.4,54.3,12.2,0.0,0.0,0.0,24.2,0.0,0.0,0.0
Charadrius_collaris_3_M_Back_Vis_G195162.png,Charadrius,charadrius collaris,M,charadriidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,85.4,0.0
Lepidocolaptes_affinis_6_F_Back_Vis_G059472.png,Lepidocolaptes,lepidocolaptes affinis,F,furnariidae,91.6,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0
Haematopus_ater_2_M_Back_Vis_Y101195.png,Haematopus,haematopus ater,M,haematopodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Heliornis_fulica_5_F_Back_Vis_G215440.png,Heliornis,heliornis fulica,F,heliornithidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Pycnonotus_squamatus_6_F_Back_Vis_G097367.png,Pycnonotus,pycnonotus squamatus,F,pycnonotidae,92.9,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
Phaethornis_guy_3_M_Back_Vis_G197635.png,Phaethornis,phaethornis guy,M,trochilidae,72.4,0.0,11.6,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Celeus_castaneus_4_F_Back_Vis_G190950.png,Celeus,celeus castaneus,F,picidae,86.9,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0
Phrygilus_erythronotus_5_F_Back_Vis_G078095.png,Phrygilus,phrygilus erythronotus,F,thraupidae,0.0,0.0,0.0,67.3,0.0,0.0,0.0,0.0,0.0,32.7
