name_of_img,genre,species,sexe,family,1,2,3,4,8,12,14,9_11,5_13_15,6_7
Ramphocelus_flammigerus_2_M_Back_Vis_G066630.png,Ramphocelus,ramphocelus flammigerus,M,thraupidae,65.8,0.0,17.3,0.0,0.0,0.0,16.9,0.0,0.0,0.0
Basileuterus_leucophrys_3_M_Back_Vis_G234381.png,Basileuterus,basileuterus leucophrys,M,parulidae,92.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
Saxicola_rubetra_6_F_Back_Vis_G133990.png,Saxicola,saxicola rubetra,F,muscicapidae,9.6,0.0,12.7,8.4,0.0,0.0,69.3,0.0,0.0,0.0
Oryzoborus_angolensis_2_M_Back_Vis_G083564.png,Oryzoborus,oryzoborus angolensis,M,thraupidae,75.9,0.0,10.3,0.0,0.0,0.0,13.8,0.0,0.0,0.0
Cyclarhis_gujanensis_4_F_Back_Vis_G053587.png,Cyclarhis,cyclarhis gujanensis,F,vireonidae,44.3,26.7,7.4,0.0,0.0,0.0,21.6,0.0,0.0,0.0
Pytilia_melba_3_M_Back_Vis_G155454.png,Pytilia,pytilia melba,M,estrildidae,0.0,88.3,9.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Chalcostigma_stanleyi_1_M_Back_Vis_Y083055.png,Chalcostigma,chalcostigma stanleyi,M,trochilidae,4.2,0.0,4.5,91.3,0.0,0.0,0.0,0.0,0.0,0.0
Neomorphus_geoffroyi_2_U_Back_Vis_G208662.png,Neomorphus,neomorphus geoffroyi,U,cuculidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mystacornis_crossleyi_2_M_Back_Vis_G159931.png,Mystacornis,mystacornis crossleyi,M,vangidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dendrocopos_obsoletus_1_M_Back_Vis_Y074242.png,Dendrocopos,dendrocopos obsoletus,M,picidae,11.2,73.4,2.5,0.7,0.0,0.0,12.2,0.0,0.0,0.0
Francolinus_finschi_1_M_Back_Vis_G245561.png,Francolinus,francolinus finschi,M,phasianidae,12.1,73.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Saxicola_macrorhynchus_4_F_Back_Vis_G134014.png,Saxicola,saxicola macrorhynchus,F,muscicapidae,0.0,0.0,6.0,14.1,79.9,0.0,0.0,0.0,0.0,0.0
Laniocera_hypopyrra_3_M_Back_Vis_G037404.png,Laniocera,laniocera hypopyrra,M,tityridae,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerygone_inornata_1_M_Back_Vis_G126540.png,Gerygone,gerygone inornata,M,acanthizidae,50.0,39.2,1.4,0.0,0.0,0.0,9.4,0.0,0.0,0.0
Geothlypis_beldingi_6_F_Back_Vis_G062975.png,Geothlypis,geothlypis beldingi,F,parulidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Lamprotornis_nitens_4_F_Back_Vis_G110649.png,Lamprotornis,lamprotornis nitens,F,sturnidae,0.0,59.8,12.0,15.8,0.0,0.0,11.1,0.0,1.4,0.0
Pycnonotus_luteolus_5_F_Back_Vis_G098058.png,Pycnonotus,pycnonotus luteolus,F,pycnonotidae,26.6,0.0,3.8,0.0,0.0,0.0,69.6,0.0,0.0,0.0
Lepidocolaptes_angustirostris_1_M_Back_Vis_G059424.png,Lepidocolaptes,lepidocolaptes angustirostris,M,furnariidae,23.6,53.1,6.2,0.0,0.0,0.0,17.1,0.0,0.0,0.0
Pseudocolopteryx_flaviventris_5_F_Back_Vis_G047237.png,Pseudocolopteryx,pseudocolopteryx flaviventris,F,tyrannidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Ficedula_superciliaris_5_F_Back_Vis_G111342.png,Ficedula,ficedula superciliaris,F,muscicapidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deltarhynchus_flammulatus_1_U_Back_Vis_G052297.png,Deltarhynchus,deltarhynchus flammulatus,U,tyrannidae,67.8,17.5,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0
Recurvirostra_avosetta_5_F_Back_Vis_Y098682.png,Recurvirostra,recurvirostra avosetta,F,recurvirostridae,0.0,0.0,0.0,22.3,0.0,5.8,0.0,0.0,71.9,0.0
Todirostrum_cinereum_2_M_Back_Vis_G045184.png,Todirostrum,todirostrum cinereum,M,tyrannidae,35.0,14.6,14.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0
Cichladusa_ruficauda_6_F_Back_Vis_G132389.png,Cichladusa,cichladusa ruficauda,F,muscicapidae,9.4,54.3,12.2,0.0,0.0,0.0,24.2,0.0,0.0,0.0
Lepidocolaptes_affinis_6_F_Back_Vis_G059472.png,Lepidocolaptes,lepidocolaptes affinis,F,furnariidae,91.6,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0
Pycnonotus_squamatus_6_F_Back_Vis_G097367.png,Pycnonotus,pycnonotus squamatus,F,pycnonotidae,92.9,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
Phaethornis_guy_3_M_Back_Vis_G197635.png,Phaethornis,phaethornis guy,M,trochilidae,72.4,0.0,11.6,0.0,0.0,0.0,16.0,0.0,0.0,0.0
Porzana_flaviventer_2_M_Back_Vis_G203587.png,Porzana,porzana flaviventer,M,rallidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Celeus_castaneus_4_F_Back_Vis_G190950.png,Celeus,celeus castaneus,F,picidae,86.9,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0
Nyctibius_bracteatus_1_U_Back_Vis_Y094640.png,Nyctibius,nyctibius bracteatus,U,nyctibiidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hirundo_aethiopica_1_M_Back_Vis_G079937.png,Hirundo,hirundo aethiopica,M,hirundinidae,0.0,57.7,11.1,4.4,0.0,0.0,20.5,0.6,5.7,0.0
Ploceus_benghalensis_1_M_Back_Vis_G162000.png,Ploceus,ploceus benghalensis,M,ploceidae,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,96.5,0.0
Pomatorhinus_ruficollis_1_M_Back_Vis_G120643.png,Pomatorhinus,pomatorhinus ruficollis,M,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francolinus_leucoscepus_2_F_Back_Vis_G247436.png,Francolinus,francolinus leucoscepus,F,phasianidae,0.0,73.6,10.8,0.0,0.0,0.0,15.7,0.0,0.0,0.0
Monticola_rupestris_3_M_Back_Vis_G127568.png,Monticola,monticola rupestris,M,muscicapidae,0.0,0.0,11.7,77.5,0.0,0.0,10.8,0.0,0.0,0.0
Eurypyga_helias_3_M_Back_Vis_G215175.png,Eurypyga,eurypyga helias,M,eurypygidae,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
Loxops_coccineus_1_M_Back_Vis_G096688.png,Loxops,loxops coccineus,M,fringillidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carduelis_atriceps_3_M_Back_Vis_G093858.png,Carduelis,carduelis atriceps,M,fringillidae,61.3,0.0,24.2,0.0,0.0,0.0,14.6,0.0,0.0,0.0
Calcarius_lapponicus_6_F_Back_Vis_G074473.png,Calcarius,calcarius lapponicus,F,calcariidae,0.0,0.0,0.0,80.4,0.0,0.0,0.0,0.0,19.6,0.0
Icterus_nigrogularis_2_M_Back_Vis_G055336.png,Icterus,icterus nigrogularis,M,icteridae,14.7,46.8,9.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0
Tmetothylacus_tenellus_1_M_Back_Vis_G088657.png,Tmetothylacus,tmetothylacus tenellus,M,motacillidae,0.0,98.3,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Jacamerops_aureus_2_M_Back_Vis_G177939.png,Jacamerops,jacamerops aureus,M,galbulidae,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0
Porzana_atra_1_M_Back_Vis_G203563.png,Porzana,porzana atra,M,rallidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydropsalis_climacocerca_5_F_Back_Vis_G210585.png,Hydropsalis,hydropsalis climacocerca,F,caprimulgidae,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,74.5,0.0
Calocitta_formosa_6_F_Back_Vis_Y054583.png,Calocitta,calocitta formosa,F,corvidae,41.1,0.0,5.0,0.0,0.0,0.0,53.8,0.0,0.0,0.0
Passer_iagoensis_6_F_Back_Vis_G153690.png,Passer,passer iagoensis,F,passeridae,0.0,0.0,37.6,29.5,0.0,0.0,32.9,0.0,0.0,0.0
Picumnus_squamulatus_5_F_Back_Vis_G187544.png,Picumnus,picumnus squamulatus,F,picidae,55.0,0.0,0.0,17.5,0.0,0.0,27.5,0.0,0.0,0.0
Scolopax_minor_5_F_Back_Vis_Y078253.png,Scolopax,scolopax minor,F,scolopacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
